27067:0,0,23,-1058,2743,0,,,28.50484,;0,0,17,-1140,1469,0,,,99.29611,;0,0,29,-1764,-1385,0,,,91.41724,;0,0,21,-406,1581,0,,,86.44106,;0,0,1,-4347,49,0,,,33.635,;0,0,5,-2110,1522,0,,,92.84898,;0,0,2,-2143,-451,0,,,130.4042,;0,0,18,-891,-339,0,,,161.2176,;0,0,39,-1352,712,0,,,130.0057,;0,0,7,-347,181,0,,,74.70289,;0,0,19,-2055,907,0,,,131.409,;1,0,1,3496,214,0,,,146.273,;1,0,10,-2074,1173,0,,,150.9266,;1,0,4,338,900,0,,,109.6101,;1,0,18,-882,-1785,0,,,140.2772,;1,0,15,1004,-658,0,,,135.062,;1,0,7,-429,2916,0,,,-62.97586,;1,0,12,-1308,1167,0,,,60.48003,;1,0,23,-1783,-935,0,,,168.5724,;1,0,33,-1054,-2533,0,,,160.4931,;1,0,5,284,2309,0,,,131.2452,;1,0,29,118,-1471,0,,,128.4778,;:-295,2744,12,0,A,Alive;:
27068:0,0,23,-1052,2748,0,,,27.24449,;0,0,17,-1143,1478,0,,,99.31339,;0,0,29,-1770,-1382,0,,,90.41866,;0,0,21,-412,1591,0,,,86.57561,;0,0,1,-4348,49,0,,,33.29406,;0,0,5,-2117,1531,0,,,92.66118,;0,0,2,-2146,-446,0,,,127.8086,;0,0,18,-898,-335,0,,,159.5705,;0,0,39,-1354,720,0,,,127.9412,;0,0,7,-347,188,0,,,73.14835,;0,0,19,-2059,914,0,,,129.4323,;1,0,1,3493,217,0,,,146.349,;1,0,10,-2080,1181,0,,,154.2856,;1,0,4,336,905,0,,,109.4808,;1,0,18,-890,-1784,0,,,141.3843,;1,0,15,1002,-656,0,,,134.1898,;1,0,7,-429,2916,0,,,-62.97586,;1,0,12,-1305,1180,0,,,57.06981,;1,0,23,-1789,-935,0,,,168.3828,;1,0,33,-1068,-2534,0,,,161.4234,;1,0,5,283,2317,0,,,134.783,;1,0,29,114,-1467,0,,,128.6166,;:-274,2725,12,0,A,Alive;:
27069:0,0,23,-1047,2752,0,,,25.78547,;0,0,17,-1146,1486,0,,,98.08704,;0,0,29,-1777,-1378,0,,,88.75562,;0,0,21,-417,1601,0,,,85.8291,;0,0,1,-4350,50,0,,,32.96169,;0,0,5,-2124,1539,0,,,90.86485,;0,0,2,-2149,-442,0,,,123.5135,;0,0,18,-906,-331,0,,,158.208,;0,0,39,-1355,729,0,,,125.9815,;0,0,7,-346,194,0,,,71.29144,;0,0,19,-2063,922,0,,,127.8389,;1,0,1,3490,221,0,,,146.4263,;1,0,10,-2086,1189,0,,,156.0742,;1,0,4,335,909,0,,,109.4,;1,0,18,-897,-1782,0,,,141.7508,;1,0,15,999,-654,0,,,133.5666,;1,0,7,-429,2917,0,,,-62.97586,;1,0,12,-1301,1193,0,,,54.75172,;1,0,23,-1795,-936,0,,,167.7017,;1,0,33,-1083,-2535,0,,,161.9763,;1,0,5,282,2324,0,,,136.9572,;1,0,29,110,-1463,0,,,128.3138,;:-254,2706,12,0,A,Alive;:
27070:0,0,23,-1043,2757,0,,,24.40932,;0,0,17,-1149,1494,0,,,96.46574,;0,0,29,-1783,-1375,0,,,86.95512,;0,0,21,-422,1611,0,,,84.8089,;0,0,1,-4351,51,0,,,32.64606,;0,0,5,-2131,1547,0,,,88.63837,;0,0,2,-2151,-437,0,,,118.0868,;0,0,18,-913,-328,0,,,157.003,;0,0,39,-1355,737,0,,,123.9347,;0,0,7,-345,201,0,,,69.62105,;0,0,19,-2066,930,0,,,126.5672,;1,0,1,3487,224,0,,,146.4907,;1,0,10,-2092,1198,0,,,157.1512,;1,0,4,334,914,0,,,109.3229,;1,0,18,-904,-1781,0,,,141.94,;1,0,15,997,-651,0,,,133.0132,;1,0,7,-430,2917,0,,,-62.97586,;1,0,12,-1297,1206,0,,,53.22816,;1,0,23,-1800,-936,0,,,163.7333,;1,0,33,-1097,-2537,0,,,162.5262,;1,0,5,281,2330,0,,,138.8996,;1,0,29,106,-1460,0,,,127.9184,;:-235,2688,12,0,A,Alive;:
27071:0,0,23,-1038,2761,0,,,23.00315,;0,0,17,-1151,1503,0,,,95.07298,;0,0,29,-1790,-1372,0,,,85.63444,;0,0,21,-427,1621,0,,,85.5284,;0,0,1,-4352,51,0,,,32.33553,;0,0,5,-2138,1556,0,,,87.69509,;0,0,2,-2154,-433,0,,,114.0958,;0,0,18,-920,-324,0,,,156.4373,;0,0,39,-1356,745,0,,,121.66,;0,0,7,-344,207,0,,,68.24136,;0,0,19,-2070,937,0,,,125.4442,;1,0,1,3483,227,0,,,146.5604,;1,0,10,-2098,1206,0,,,158.3069,;1,0,4,333,918,0,,,104.4018,;1,0,18,-911,-1779,0,,,142.2509,;1,0,15,994,-649,0,,,132.5648,;1,0,7,-432,2918,0,,,-62.97586,;1,0,12,-1292,1218,0,,,51.92502,;1,0,23,-1806,-936,0,,,162.8222,;1,0,33,-1111,-2538,0,,,163.0311,;1,0,5,279,2336,0,,,140.6428,;1,0,29,102,-1456,0,,,127.7738,;:-216,2670,12,0,A,Alive;:
27072:0,0,23,-1034,2764,0,,,21.2945,;0,0,17,-1154,1511,0,,,94.31998,;0,0,29,-1796,-1369,0,,,84.59763,;0,0,21,-432,1630,0,,,85.45488,;0,0,1,-4354,52,0,,,32.04178,;0,0,5,-2144,1564,0,,,87.75066,;0,0,2,-2156,-429,0,,,111.2649,;0,0,18,-927,-321,0,,,156.1032,;0,0,39,-1356,752,0,,,118.8585,;0,0,7,-343,214,0,,,66.72528,;0,0,19,-2073,944,0,,,124.142,;1,0,1,3480,231,0,,,146.6232,;1,0,10,-2103,1214,0,,,159.6903,;1,0,4,333,923,0,,,104.0735,;1,0,18,-918,-1777,0,,,142.7462,;1,0,15,992,-647,0,,,132.1505,;1,0,7,-433,2919,0,,,-62.97586,;1,0,12,-1287,1230,0,,,48.83492,;1,0,23,-1812,-937,0,,,161.9402,;1,0,33,-1125,-2540,0,,,163.5167,;1,0,5,277,2342,0,,,142.5757,;1,0,29,98,-1452,0,,,127.9754,;:-198,2653,12,0,A,Alive;:
27073:0,0,23,-1031,2768,0,,,19.04917,;0,0,17,-1156,1518,0,,,93.94697,;0,0,29,-1802,-1366,0,,,83.2526,;0,0,21,-436,1639,0,,,84.92438,;0,0,1,-4355,53,0,,,31.76161,;0,0,5,-2150,1572,0,,,86.84153,;0,0,2,-2159,-424,0,,,104.263,;0,0,18,-934,-317,0,,,155.4883,;0,0,39,-1356,760,0,,,115.4353,;0,0,7,-342,221,0,,,64.83321,;0,0,19,-2077,951,0,,,122.8455,;1,0,1,3477,234,0,,,146.6837,;1,0,10,-2109,1221,0,,,160.5724,;1,0,4,332,928,0,,,103.5489,;1,0,18,-925,-1776,0,,,142.9321,;1,0,15,989,-645,0,,,131.7002,;1,0,7,-435,2920,0,,,-62.97586,;1,0,12,-1280,1242,0,,,48.91545,;1,0,23,-1818,-937,0,,,161.0987,;1,0,33,-1139,-2541,0,,,163.9629,;1,0,5,274,2348,0,,,144.5639,;1,0,29,95,-1448,0,,,128.2281,;:-180,2637,12,0,A,Alive;:
27074:0,0,23,-1028,2771,0,,,17.12667,;0,0,17,-1158,1526,0,,,93.09311,;0,0,29,-1808,-1363,0,,,81.71924,;0,0,21,-440,1648,0,,,84.07974,;0,0,1,-4356,53,0,,,31.49543,;0,0,5,-2156,1580,0,,,85.19614,;0,0,2,-2161,-420,0,,,95.25177,;0,0,18,-941,-314,0,,,154.9678,;0,0,39,-1355,767,0,,,111.5942,;0,0,7,-340,227,0,,,63.22407,;0,0,19,-2080,958,0,,,121.4718,;1,0,1,3473,237,0,,,146.7414,;1,0,10,-2114,1229,0,,,161.0999,;1,0,4,333,933,0,,,103.0259,;1,0,18,-932,-1774,0,,,142.8547,;1,0,15,987,-643,0,,,131.2569,;1,0,7,-437,2920,0,,,-62.97586,;1,0,12,-1273,1252,0,,,49.00611,;1,0,23,-1823,-937,0,,,160.0592,;1,0,33,-1153,-2543,0,,,164.3695,;1,0,5,271,2353,0,,,146.4649,;1,0,29,91,-1445,0,,,128.2415,;:-163,2622,12,0,A,Alive;:
27075:0,0,23,-1025,2775,0,,,15.6914,;0,0,17,-1160,1533,0,,,91.86839,;0,0,29,-1813,-1360,0,,,80.11143,;0,0,21,-444,1656,0,,,82.77439,;0,0,1,-4358,54,0,,,31.23922,;0,0,5,-2161,1588,0,,,82.9102,;0,0,2,-2163,-416,0,,,85.02478,;0,0,18,-947,-311,0,,,154.4421,;0,0,39,-1355,774,0,,,107.0361,;0,0,7,-338,234,0,,,61.75774,;0,0,19,-2083,965,0,,,120.1334,;1,0,1,3470,240,0,,,146.8013,;1,0,10,-2119,1237,0,,,161.3693,;1,0,4,333,938,0,,,102.5289,;1,0,18,-938,-1772,0,,,142.7237,;1,0,15,985,-641,0,,,130.8758,;1,0,7,-440,2921,0,,,-62.97586,;1,0,12,-1266,1263,0,,,49.03696,;1,0,23,-1828,-937,0,,,159.2448,;1,0,33,-1166,-2545,0,,,164.9576,;1,0,5,268,2359,0,,,148.2723,;1,0,29,87,-1441,0,,,128.0329,;:-148,2607,12,0,A,Alive;:
27076:0,0,23,-1023,2778,0,,,14.81128,;0,0,17,-1161,1540,0,,,90.74803,;0,0,29,-1819,-1357,0,,,78.83626,;0,0,21,-448,1664,0,,,87.52158,;0,0,1,-4359,54,0,,,30.99964,;0,0,5,-2167,1596,0,,,81.51766,;0,0,2,-2165,-412,0,,,77.21269,;0,0,18,-953,-308,0,,,154.2738,;0,0,39,-1354,780,0,,,101.8065,;0,0,7,-336,241,0,,,60.53513,;0,0,19,-2087,971,0,,,118.9396,;1,0,1,3466,244,0,,,146.8551,;1,0,10,-2124,1244,0,,,161.978,;1,0,4,334,943,0,,,105.2287,;1,0,18,-945,-1770,0,,,142.7812,;1,0,15,983,-639,0,,,130.4721,;1,0,7,-443,2922,0,,,-62.97586,;1,0,12,-1258,1274,0,,,48.74871,;1,0,23,-1834,-937,0,,,157.8123,;1,0,33,-1179,-2548,0,,,165.6424,;1,0,5,264,2363,0,,,150.1187,;1,0,29,84,-1437,0,,,128.0221,;:-132,2594,12,0,A,Alive;:
27077:0,0,23,-1021,2781,0,,,14.25442,;0,0,17,-1163,1547,0,,,89.6467,;0,0,29,-1824,-1355,0,,,77.88765,;0,0,21,-450,1672,0,,,87.31843,;0,0,1,-4360,54,0,,,30.75947,;0,0,5,-2172,1604,0,,,81.66937,;0,0,2,-2167,-408,0,,,73.73678,;0,0,18,-959,-305,0,,,153.9799,;0,0,39,-1353,786,0,,,95.7186,;0,0,7,-334,248,0,,,59.46888,;0,0,19,-2090,977,0,,,117.4653,;1,0,1,3463,247,0,,,146.9169,;1,0,10,-2128,1251,0,,,162.9185,;1,0,4,334,948,0,,,104.9846,;1,0,18,-951,-1768,0,,,142.9661,;1,0,15,981,-638,0,,,130.0825,;1,0,7,-446,2922,0,,,-62.97586,;1,0,12,-1249,1284,0,,,46.53071,;1,0,23,-1839,-936,0,,,156.5884,;1,0,33,-1192,-2550,0,,,166.4043,;1,0,5,260,2367,0,,,152.0524,;1,0,29,80,-1433,0,,,128.2631,;:-117,2579,12,0,A,Alive;:
27078:0,0,23,-1019,2784,0,,,13.71838,;0,0,17,-1164,1554,0,,,88.22047,;0,0,29,-1829,-1352,0,,,76.97821,;0,0,21,-453,1680,0,,,86.78844,;0,0,1,-4361,55,0,,,30.53574,;0,0,5,-2176,1611,0,,,82.17845,;0,0,2,-2169,-404,0,,,71.58033,;0,0,18,-965,-302,0,,,153.1427,;0,0,39,-1351,791,0,,,89.02953,;0,0,7,-332,256,0,,,58.22855,;0,0,19,-2092,982,0,,,115.5487,;1,0,1,3460,250,0,,,146.9721,;1,0,10,-2133,1258,0,,,163.9274,;1,0,4,336,953,0,,,105.2187,;1,0,18,-957,-1766,0,,,143.1758,;1,0,15,979,-637,0,,,129.6335,;1,0,7,-450,2923,0,,,-62.97586,;1,0,12,-1241,1294,0,,,45.49863,;1,0,23,-1843,-936,0,,,155.8622,;1,0,33,-1205,-2553,0,,,167.1753,;1,0,5,255,2371,0,,,153.7346,;1,0,29,77,-1430,0,,,128.4975,;:-103,2566,12,0,A,Alive;:
27079:0,0,23,-1018,2786,0,,,13.12884,;0,0,17,-1165,1560,0,,,86.78568,;0,0,29,-1833,-1350,0,,,75.97256,;0,0,21,-455,1687,0,,,86.39643,;0,0,1,-4362,55,0,,,30.30912,;0,0,5,-2181,1619,0,,,81.5975,;0,0,2,-2171,-400,0,,,67.60169,;0,0,18,-970,-298,0,,,152.2697,;0,0,39,-1349,797,0,,,83.3625,;0,0,7,-329,263,0,,,57.0717,;0,0,19,-2095,988,0,,,114.027,;1,0,1,3456,253,0,,,147.0317,;1,0,10,-2137,1265,0,,,164.9872,;1,0,4,337,958,0,,,105.7735,;1,0,18,-963,-1764,0,,,143.2542,;1,0,15,977,-636,0,,,129.0685,;1,0,7,-454,2924,0,,,-62.97586,;1,0,12,-1232,1304,0,,,44.38231,;1,0,23,-1848,-936,0,,,154.9874,;1,0,33,-1218,-2555,0,,,167.8289,;1,0,5,251,2375,0,,,155.206,;1,0,29,73,-1426,0,,,128.5063,;:-89,2553,12,0,A,Alive;:
27080:0,0,23,-1016,2789,0,,,12.66005,;0,0,17,-1166,1566,0,,,85.27209,;0,0,29,-1838,-1347,0,,,74.9285,;0,0,21,-456,1693,0,,,85.76204,;0,0,1,-4363,56,0,,,30.09246,;0,0,5,-2186,1627,0,,,80.49278,;0,0,2,-2173,-396,0,,,62.68298,;0,0,18,-975,-295,0,,,151.3845,;0,0,39,-1347,802,0,,,78.7334,;0,0,7,-327,271,0,,,55.94502,;0,0,19,-2097,992,0,,,112.8164,;1,0,1,3453,257,0,,,147.0861,;1,0,10,-2142,1272,0,,,165.869,;1,0,4,339,963,0,,,106.2587,;1,0,18,-969,-1762,0,,,143.2353,;1,0,15,975,-635,0,,,128.5778,;1,0,7,-458,2924,0,,,-62.97586,;1,0,12,-1223,1314,0,,,43.43699,;1,0,23,-1853,-935,0,,,154.1367,;1,0,33,-1231,-2558,0,,,168.493,;1,0,5,246,2378,0,,,156.5481,;1,0,29,70,-1423,0,,,128.3501,;:-75,2540,12,0,A,Alive;:
27081:0,0,23,-1015,2791,0,,,12.47533,;0,0,17,-1167,1572,0,,,83.69884,;0,0,29,-1842,-1344,0,,,74.07542,;0,0,21,-458,1699,0,,,93.15883,;0,0,1,-4364,56,0,,,29.87341,;0,0,5,-2190,1634,0,,,79.67352,;0,0,2,-2174,-393,0,,,59.81394,;0,0,18,-980,-292,0,,,150.5079,;0,0,39,-1344,806,0,,,74.89423,;0,0,7,-324,278,0,,,54.81315,;0,0,19,-2100,997,0,,,111.757,;1,0,1,3449,260,0,,,147.1464,;1,0,10,-2146,1279,0,,,167.0054,;1,0,4,341,968,0,,,110.0817,;1,0,18,-975,-1760,0,,,143.3277,;1,0,15,973,-634,0,,,128.1878,;1,0,7,-463,2925,0,,,-62.97586,;1,0,12,-1213,1323,0,,,42.22155,;1,0,23,-1857,-935,0,,,153.1674,;1,0,33,-1244,-2561,0,,,169.1841,;1,0,5,241,2381,0,,,157.0994,;1,0,29,66,-1419,0,,,128.2887,;:-62,2527,12,0,A,Alive;:
27082:0,0,23,-1015,2794,0,,,12.70944,;0,0,17,-1167,1578,0,,,81.97565,;0,0,29,-1847,-1342,0,,,73.62758,;0,0,21,-458,1705,0,,,92.55853,;0,0,1,-4365,56,0,,,29.66578,;0,0,5,-2195,1642,0,,,79.31409,;0,0,2,-2176,-389,0,,,59.40346,;0,0,18,-985,-290,0,,,149.4939,;0,0,39,-1341,811,0,,,71.8006,;0,0,7,-320,287,0,,,53.60381,;0,0,19,-2102,1001,0,,,110.3713,;1,0,1,3446,263,0,,,147.2028,;1,0,10,-2150,1285,0,,,168.3253,;1,0,4,343,973,0,,,110.7625,;1,0,18,-981,-1758,0,,,143.5255,;1,0,15,971,-633,0,,,127.7469,;1,0,7,-468,2926,0,,,-62.97586,;1,0,12,-1204,1333,0,,,39.02573,;1,0,23,-1862,-935,0,,,152.4753,;1,0,33,-1256,-2563,0,,,169.9167,;1,0,5,236,2383,0,,,157.6508,;1,0,29,63,-1416,0,,,128.2936,;:-48,2515,12,0,A,Alive;:
27083:0,0,23,-1014,2796,0,,,13.35697,;0,0,17,-1168,1583,0,,,79.53373,;0,0,29,-1851,-1339,0,,,73.17235,;0,0,21,-459,1710,0,,,91.49036,;0,0,1,-4365,56,0,,,29.45876,;0,0,5,-2199,1649,0,,,78.14877,;0,0,2,-2177,-386,0,,,58.14858,;0,0,18,-990,-287,0,,,148.4743,;0,0,39,-1338,815,0,,,69.29242,;0,0,7,-316,295,0,,,52.43496,;0,0,19,-2104,1005,0,,,108.3827,;1,0,1,3444,266,0,,,147.2588,;1,0,10,-2153,1292,0,,,169.5918,;1,0,4,345,979,0,,,110.9493,;1,0,18,-987,-1756,0,,,143.6617,;1,0,15,969,-633,0,,,127.3108,;1,0,7,-474,2926,0,,,-62.97586,;1,0,12,-1194,1342,0,,,38.25423,;1,0,23,-1866,-935,0,,,152.1886,;1,0,33,-1269,-2566,0,,,170.7234,;1,0,5,231,2385,0,,,158.2021,;1,0,29,60,-1413,0,,,128.2683,;:-34,2502,12,0,A,Alive;:
27084:0,0,23,-1014,2797,0,,,13.86123,;0,0,17,-1168,1587,0,,,76.62162,;0,0,29,-1855,-1337,0,,,72.87738,;0,0,21,-459,1715,0,,,89.9569,;0,0,1,-4366,56,0,,,29.26347,;0,0,5,-2203,1657,0,,,75.28559,;0,0,2,-2178,-383,0,,,51.21087,;0,0,18,-994,-284,0,,,147.761,;0,0,39,-1334,819,0,,,67.49228,;0,0,7,-313,304,0,,,51.43803,;0,0,19,-2106,1008,0,,,106.2186,;1,0,1,3441,269,0,,,147.3106,;1,0,10,-2157,1298,0,,,170.4254,;1,0,4,348,984,0,,,110.779,;1,0,18,-992,-1754,0,,,143.5601,;1,0,15,967,-632,0,,,127.062,;1,0,7,-479,2926,0,,,-62.97586,;1,0,12,-1184,1351,0,,,37.84439,;1,0,23,-1870,-935,0,,,151.9379,;1,0,33,-1281,-2569,0,,,171.6056,;1,0,5,226,2387,0,,,158.7535,;1,0,29,57,-1409,0,,,128.0295,;:-21,2491,12,0,A,Alive;:
27085:0,0,23,-1014,2799,0,,,14.06059,;0,0,17,-1168,1592,0,,,73.48911,;0,0,29,-1859,-1334,0,,,72.66591,;0,0,21,-459,1720,0,,,87.7254,;0,0,1,-4366,56,0,,,29.06618,;0,0,5,-2207,1664,0,,,71.90403,;0,0,2,-2179,-379,0,,,43.9087,;0,0,18,-999,-281,0,,,147.1757,;0,0,39,-1331,823,0,,,65.89478,;0,0,7,-308,313,0,,,50.51056,;0,0,19,-2107,1010,0,,,103.87,;1,0,1,3438,273,0,,,147.3689,;1,0,10,-2160,1304,0,,,170.927,;1,0,4,352,989,0,,,110.2288,;1,0,18,-997,-1752,0,,,143.2278,;1,0,15,965,-632,0,,,126.9445,;1,0,7,-485,2927,0,,,-71.824,;1,0,12,-1174,1361,0,,,37.70332,;1,0,23,-1875,-935,0,,,151.9697,;1,0,33,-1293,-2572,0,,,172.4487,;1,0,5,221,2389,0,,,159.3048,;1,0,29,54,-1406,0,,,127.6999,;:-7,2479,12,0,A,Alive;:
27086:0,0,23,-1015,2800,0,,,14.29347,;0,0,17,-1168,1596,0,,,70.15689,;0,0,29,-1863,-1331,0,,,72.45064,;0,0,21,-459,1723,0,,,90.11433,;0,0,1,-4366,56,0,,,28.87587,;0,0,5,-2210,1671,0,,,68.50701,;0,0,2,-2180,-376,0,,,37.69822,;0,0,18,-1003,-279,0,,,146.733,;0,0,39,-1327,827,0,,,64.63795,;0,0,7,-304,322,0,,,49.78401,;0,0,19,-2109,1012,0,,,101.4416,;1,0,1,3435,276,0,,,147.4275,;1,0,10,-2163,1310,0,,,171.2785,;1,0,4,355,994,0,,,106.2336,;1,0,18,-1001,-1750,0,,,142.7447,;1,0,15,963,-632,0,,,126.9861,;1,0,7,-492,2927,0,,,-80.67213,;1,0,12,-1164,1370,0,,,37.71678,;1,0,23,-1879,-935,0,,,152.2396,;1,0,33,-1306,-2575,0,,,173.1648,;1,0,5,216,2390,0,,,159.8562,;1,0,29,51,-1403,0,,,127.3291,;:6,2467,12,0,A,Alive;:
27087:0,0,23,-1016,2801,0,,,14.54046,;0,0,17,-1167,1599,0,,,66.6702,;0,0,29,-1867,-1329,0,,,72.25912,;0,0,21,-458,1727,0,,,86.66903,;0,0,1,-4366,56,0,,,28.68288,;0,0,5,-2214,1678,0,,,65.26742,;0,0,2,-2180,-374,0,,,32.3406,;0,0,18,-1007,-276,0,,,146.3255,;0,0,39,-1322,830,0,,,63.56111,;0,0,7,-299,331,0,,,49.15526,;0,0,19,-2110,1014,0,,,98.75403,;1,0,1,3432,280,0,,,147.4929,;1,0,10,-2166,1316,0,,,171.5582,;1,0,4,359,999,0,,,103.7409,;1,0,18,-1006,-1748,0,,,142.2184,;1,0,15,962,-631,0,,,127.0787,;1,0,7,-498,2927,0,,,-89.52028,;1,0,12,-1154,1379,0,,,37.77705,;1,0,23,-1883,-936,0,,,152.7133,;1,0,33,-1318,-2578,0,,,173.8614,;1,0,5,212,2391,0,,,160.4075,;1,0,29,48,-1400,0,,,126.9559,;:19,2455,12,0,A,Alive;:
27088:0,0,23,-1017,2802,0,,,14.69617,;0,0,17,-1167,1603,0,,,63.03013,;0,0,29,-1871,-1326,0,,,71.93714,;0,0,21,-458,1730,0,,,83.03555,;0,0,1,-4366,56,0,,,28.49985,;0,0,5,-2217,1685,0,,,61.82003,;0,0,2,-2180,-371,0,,,26.45427,;0,0,18,-1011,-274,0,,,145.8275,;0,0,39,-1318,833,0,,,62.68069,;0,0,7,-294,340,0,,,48.55926,;0,0,19,-2111,1015,0,,,95.62377,;1,0,1,3430,283,0,,,147.5533,;1,0,10,-2169,1321,0,,,171.821,;1,0,4,363,1004,0,,,100.9464,;1,0,18,-1010,-1746,0,,,141.6052,;1,0,15,960,-631,0,,,127.1932,;1,0,7,-505,2927,0,,,-98.36842,;1,0,12,-1145,1388,0,,,37.96982,;1,0,23,-1887,-936,0,,,153.2538,;1,0,33,-1330,-2582,0,,,174.5994,;1,0,5,208,2392,0,,,160.9588,;1,0,29,45,-1397,0,,,126.5689,;:31,2444,12,0,A,Alive;:
27089:0,0,23,-1019,2803,0,,,14.57726,;0,0,17,-1166,1606,0,,,59.46991,;0,0,29,-1874,-1324,0,,,71.52304,;0,0,21,-457,1732,0,,,79.46555,;0,0,1,-4366,56,0,,,28.31188,;0,0,5,-2220,1692,0,,,58.07182,;0,0,2,-2180,-368,0,,,20.3073,;0,0,18,-1015,-272,0,,,145.2773,;0,0,39,-1313,836,0,,,61.78493,;0,0,7,-289,350,0,,,48.04197,;0,0,19,-2112,1016,0,,,91.98338,;1,0,1,3427,287,0,,,147.6156,;1,0,10,-2172,1327,0,,,172.053,;1,0,4,367,1009,0,,,98.06676,;1,0,18,-1014,-1744,0,,,140.9137,;1,0,15,958,-631,0,,,127.2918,;1,0,7,-512,2926,0,,,-107.2166,;1,0,12,-1135,1398,0,,,38.14597,;1,0,23,-1891,-937,0,,,153.8005,;1,0,33,-1342,-2585,0,,,175.3563,;1,0,5,205,2392,0,,,161.5102,;1,0,29,42,-1394,0,,,126.2016,;:44,2432,12,0,A,Alive;:
27090:0,0,23,-1021,2803,0,,,14.13075,;0,0,17,-1165,1608,0,,,56.14927,;0,0,29,-1878,-1322,0,,,71.07302,;0,0,21,-455,1734,0,,,75.89247,;0,0,1,-4366,56,0,,,28.12729,;0,0,5,-2223,1699,0,,,54.50972,;0,0,2,-2180,-366,0,,,17.17941,;0,0,18,-1018,-270,0,,,144.5565,;0,0,39,-1308,838,0,,,60.82201,;0,0,7,-284,359,0,,,47.62626,;0,0,19,-2113,1016,0,,,87.23484,;1,0,1,3424,291,0,,,147.6808,;1,0,10,-2175,1333,0,,,172.0601,;1,0,4,372,1014,0,,,94.57236,;1,0,18,-1018,-1743,0,,,140.2602,;1,0,15,957,-631,0,,,127.4768,;1,0,7,-520,2926,0,,,-116.0647,;1,0,12,-1125,1407,0,,,38.42981,;1,0,23,-1895,-938,0,,,154.6249,;1,0,33,-1354,-2588,0,,,176.0299,;1,0,5,202,2392,0,,-36,162.0615,;1,0,29,39,-1391,0,,,125.8871,;:57,2421,12,0,A,Alive;:
27091:0,0,23,-1023,2803,0,,,13.38996,;0,0,17,-1164,1610,0,,,53.09907,;0,0,29,-1882,-1320,0,,,70.42437,;0,0,21,-454,1736,0,,,74.67577,;0,0,1,-4366,56,0,,,27.94792,;0,0,5,-2225,1705,0,,,51.09996,;0,0,2,-2179,-364,0,,,16.29183,;0,0,18,-1022,-268,0,,,143.4829,;0,0,39,-1303,840,0,,,59.91737,;0,0,7,-278,369,0,,,47.30807,;0,0,19,-2113,1017,0,,,81.32033,;1,0,1,3422,294,0,,,147.7428,;1,0,10,-2177,1338,0,,,171.8023,;1,0,4,377,1020,0,,,86.86862,;1,0,18,-1021,-1742,0,,,139.6251,;1,0,15,955,-631,0,,,127.7298,;1,0,7,-528,2925,0,,,-124.9128,;1,0,12,-1115,1417,0,,,38.88411,;1,0,23,-1899,-939,0,,,155.6268,;1,0,33,-1366,-2591,0,,,176.5576,;1,0,5,199,2392,0,,,159.9294,;1,0,29,36,-1389,0,,,125.633,;:70,2410,12,0,A,Alive;:
27092:0,0,23,-1025,2803,0,,,12.34868,;0,0,17,-1162,1612,0,,,50.37817,;0,0,29,-1885,-1318,0,,,69.62433,;0,0,21,-452,1737,0,,,71.15643,;0,0,1,-4366,56,0,,,27.77374,;0,0,5,-2228,1712,0,,,47.95878,;0,0,2,-2179,-362,0,,,16.78326,;0,0,18,-1026,-267,0,,,141.8547,;0,0,39,-1298,842,0,,,58.79081,;0,0,7,-272,379,0,,,47.09103,;0,0,19,-2114,1017,0,,,74.78809,;1,0,1,3419,298,0,,,147.8015,;1,0,10,-2179,1344,0,,,171.1956,;1,0,4,382,1025,0,,,81.69489,;1,0,18,-1024,-1741,0,,,139.0304,;1,0,15,954,-630,0,,,128.0112,;1,0,7,-536,2925,0,,,-133.761,;1,0,12,-1106,1426,0,,,39.46372,;1,0,23,-1903,-940,0,,,156.8256,;1,0,33,-1377,-2595,0,,,177.0293,;1,0,5,196,2392,0,,,157.7973,;1,0,29,34,-1386,0,,,125.4206,;:83,2399,12,0,A,Alive;:
27093:0,0,23,-1028,2803,0,,,11.17272,;0,0,17,-1161,1614,0,,,47.91341,;0,0,29,-1889,-1316,0,,,68.72076,;0,0,21,-450,1738,0,,,67.52871,;0,0,1,-4365,56,0,,,27.60466,;0,0,5,-2230,1718,0,,,44.78809,;0,0,2,-2177,-359,0,,,17.73185,;0,0,18,-1029,-265,0,,,139.6346,;0,0,39,-1293,843,0,,,57.4871,;0,0,7,-265,390,0,,,46.9165,;0,0,19,-2114,1016,0,,,68.48726,;1,0,1,3416,301,0,,,147.8568,;1,0,10,-2180,1349,0,,,170.1714,;1,0,4,388,1031,0,,,76.54826,;1,0,18,-1026,-1740,0,,,138.4729,;1,0,15,953,-630,0,,,128.2743,;1,0,7,-544,2924,0,,,-142.6091,;1,0,12,-1096,1436,0,,,40.07866,;1,0,23,-1907,-941,0,,,158.1549,;1,0,33,-1388,-2598,0,,,177.5338,;1,0,5,193,2391,0,,,155.6652,;1,0,29,31,-1384,0,,,125.2383,;:95,2388,12,0,A,Alive;:
